Date,BrentPrice,CPI__USA_M_FGI,D_EU_LIQUIDS,D_NA_LIQUIDS,D_NONOECD_LIQUIDS,D_OECD_LIQUIDS,D_WOR_LIQUIDS,INVCHANGE_WOR_LIQUIDS,IP__EUN_M_FGI,IP__OECD_M_FGI,IP__USA_M_FGI,IP__WOR_M_FGI,IP__XOECD_M_FGI,IP_OECD_M_FGI,IP_USA_M_FGI,IP_WOR_M_FGI,IP_XOECD_M_FGI,P_NA_CRUDE,P_NONOPEC_CRUDE,P_NONOPEC_LIQUIDS,P_OPEC_CRUDE,P_OPEC_LIQUIDS,P_WOR_CRUDE,P_WOR_LIQUIDS,POILBNT_WOR_M_FGI,RMSHORT_EUN_M_FGI,RMSHORT_OECD_M_FGI,RMSHORT_USA_M_FGI,RMSHORT_WOR_M_FGI,RMSHORT_XOECD_M_FGI,RMSPREAD_EUN_M_FGI,RMSPREAD_OECD_M_FGI,RMSPREAD_USA_M_FGI,RMSPREAD_WOR_M_FGI,RMSPREAD_XOECD_M_FGI,RU_OECD_M_FGI,RU_USA_M_FGI,RU_WOR_M_FGI,RU_XOECD_M_FGI,RU_EUN_M_FGI,RX_EUN_M_FGI,RX_OECD_M_FGI,RX_WOR_M_FGI,RX_XOECD_M_FGI
3/1/2004,33.8,1.740076128,17.16053035,22.59388529,32.51339002,50.37068173,82.88407174,-0.559796271,2.084506721,2.370504297,1.501675854,3.573812927,9.701484502,100.7961945,101.3054116,91.33718566,66.82910378,8.124806454,41.86502888,47.20219831,28.9929356,32.67156276,70.85796448,82.55011418,33.8,2.68826918,1.770350217,0.94,2.796207684,7.441522053,1.643948147,2.037690422,2.89,1.776085637,0.147729574,6.928226476,5.8,7.861367029,9.746715815,9.452913483,104.6545518,105.9744271,106.1123399,106.7815076
4/1/2004,33.36,2.292576419,16.75153875,22.65832791,32.75710052,49.70833448,82.465435,-0.110800886,2.307277448,3.495958686,2.676224688,4.584401269,10.08816337,101.3497377,101.7421378,91.85530065,67.26608746,8.016421266,41.96123069,47.11177679,28.9129412,32.59666888,70.87417189,82.41130078,33.36,2.722027221,1.77357216,0.94,2.842922857,7.669567265,1.817855232,2.359086232,3.41,2.018404972,-0.094923066,6.855761012,5.6,7.925698619,10.08713811,9.400518503,106.8592169,106.7660852,106.7245292,106.6551063
5/1/2004,37.92,2.897758338,15.49804016,22.38233463,31.93016401,48.18776669,80.1179307,2.421180203,3.59983906,4.112671123,3.493058857,5.212280021,10.76540148,101.6697332,102.5719707,92.17313374,67.59578893,8.072310663,41.80090874,47.02449933,29.09320415,32.77693183,70.89411289,82.64959477,37.92,2.763005752,1.851063906,1.02,2.962543017,7.977356787,1.921539612,2.515654361,3.7,2.100684603,-0.476692617,6.849787953,5.6,7.876638054,9.950839517,9.419449237,106.8353203,107.8748544,107.8937841,108.072864
6/1/2004,35.19,3.167667941,16.55895525,22.97747263,33.06740152,49.45199994,82.51940146,1.110545801,3.522033395,3.821184167,2.498773015,5.012152002,10.9778733,101.5213093,101.7352394,92.24887592,68.37995378,7.946137199,42.19992227,47.43668677,29.55308805,33.23681573,71.75301032,83.64144727,35.19,2.833841565,1.972685496,1.27,3.027863791,7.768393722,1.907825633,2.469315362,3.46,2.111889578,-0.094362782,6.828219933,5.6,7.828921028,9.850221628,9.354481022,105.4002034,106.781865,107.0412309,108.2049436
7/1/2004,38.37,2.939575395,16.74232605,23.03346855,32.28646523,49.88990366,82.17636889,1.925327691,2.334955306,3.48586029,2.849083847,4.61971606,10.27103765,101.9800016,102.5113703,92.7012908,68.83767007,7.976424774,42.27298845,47.57677675,29.9214896,33.63644068,72.19447805,84.21895465,38.37,2.854425485,2.015673137,1.33,3.046374192,7.59929875,1.799900566,2.291905407,3.17,2.001368335,0.22885558,6.814091507,5.5,7.65807491,9.362865704,9.345223112,104.3061651,106.1626593,106.4701364,107.8298667
8/1/2004,43.03,2.547425474,16.08832357,23.21203878,31.75631977,49.60797565,81.36429542,2.196153557,1.647136351,3.214337846,3.12747034,4.465930097,10.62564294,101.0984734,102.5947887,92.15842177,69.31633561,7.815487488,41.56718733,46.66907966,30.1453535,33.86030458,71.71254083,83.67806188,43.03,2.880391785,2.086429739,1.48,3.130986771,7.701054413,1.632092479,2.045134866,2.8,1.785186434,0.215364881,6.784806954,5.4,7.615683636,9.294099132,9.304734018,105.1408009,106.6264444,106.9140565,108.1937422
9/1/2004,43.38,2.539168017,17.25649814,22.85479122,32.18826006,50.4583009,82.64656096,1.403907194,3.011487722,3.121261789,2.564292848,4.340881584,10.32276806,101.840369,102.6757662,92.85879957,69.92451483,7.550212103,41.42362768,46.54997621,30.5856151,34.30056618,72.00924278,84.01663482,43.38,2.892091858,2.161477894,1.65,3.192139148,7.655779562,1.56559323,1.866111844,2.48,1.623295277,0.172497402,6.742075936,5.4,7.63409131,9.436198772,9.312886456,105.0597649,106.5239156,106.7461326,107.7634785
10/1/2004,49.77,3.190914008,16.93041314,23.09059693,32.20253363,50.0097103,82.21224394,2.214212149,1.47841244,2.275832352,3.405397049,3.483253252,9.367097375,102.0242762,103.647283,93.10453219,70.37135639,7.623206217,41.78940912,47.11405652,30.4911382,34.21492164,72.28054732,84.38439157,49.77,2.897824258,2.221179057,1.76,3.231361393,7.58880952,1.428192539,1.721310547,2.34,1.545735564,0.500932059,6.762880153,5.5,7.567634368,9.193603049,9.27910055,103.0054949,105.2645572,105.6461857,107.2987745
11/1/2004,43.05,3.621621622,17.17569561,23.17200071,33.32263266,50.93529823,84.25793089,0.244956671,1.443872431,2.278849295,2.751768491,3.570315992,9.896377903,102.0324951,103.8407585,93.10075198,70.33096727,7.937931038,42.16120723,47.55677476,30.2909867,34.01477014,72.45219393,84.65058756,43.05,2.904949043,2.346071761,2.07,3.351245759,7.662043572,1.301135472,1.589048931,2.12,1.41813205,0.407196079,6.721941333,5.4,7.561966322,9.259601013,9.27047809,99.12506675,102.7034368,103.3852588,106.2387485
12/1/2004,39.65,3.342318059,17.2305485,23.6275378,33.42473202,52.13748881,85.56222084,-2.169006059,0.899130873,1.9383539,3.567881708,3.242896915,9.456288275,102.0676767,104.5908876,93.46131612,71.68831001,7.911008585,41.75101461,47.05280381,30.17099875,33.89478219,71.92201336,83.78821478,39.65,2.906224779,2.395495408,2.19,3.423915896,7.766978023,1.101864354,1.45355155,2.04,1.269410754,0.197662691,6.709301704,5.4,7.535515159,9.205780031,9.206937324,95.86164307,101.0894013,101.8786187,105.1598256
1/1/2005,44.28,2.844873859,16.28951259,23.26657069,33.06150562,50.58445363,83.64595926,0.394812385,1.401903009,2.488944469,3.837287112,3.824891072,10.33624123,102.8945498,105.0711272,94.00198548,71.3896067,7.820504717,41.53847351,46.99836388,30.3459936,34.30886154,71.88446711,84.13173938,44.28,2.879300282,2.437898636,2.33,3.495593054,7.879544046,1.085864917,1.402324525,1.89,1.205601051,0.080811261,6.823188944,5.3,7.56252178,9.118539706,9.311441442,97.96988631,101.9558694,102.5574164,105.1016671
2/1/2005,45.56,3.053026245,17.36182523,23.26814759,33.17280064,51.76958539,84.94238602,-0.754871578,0.480853301,2.185590061,3.910749061,2.833783505,5.761954485,103.0421915,105.784429,94.22735673,71.85824845,7.855161194,41.68560491,47.20127259,30.3456053,34.30847324,72.03121021,84.29162159,45.56,2.870279173,2.539183583,2.54,3.601356283,7.950064261,1.020090809,1.301533497,1.63,1.070835561,-0.213034312,6.850170399,5.4,7.552488139,9.031046399,9.368958914,98.52545233,102.2307404,102.7088308,104.7770291
3/1/2005,53.08,3.206841261,16.99306349,23.19851641,32.67523521,50.78246168,83.45769689,1.060338984,-0.467914654,1.947878509,4.257871347,3.066544422,8.248245005,102.7595819,105.6188657,94.13808104,72.34133199,7.861266684,41.84955588,47.34532248,30.6484933,34.61136124,72.49804918,84.71684232,53.08,2.812594484,2.629121742,2.74,3.670032655,7.912943851,1.221523507,1.414430637,1.76,1.193361776,-0.032488999,6.80043508,5.2,7.503700777,8.984623289,9.370861792,97.2112637,101.6149269,102.257236,104.9538455
4/1/2005,51.86,3.361792956,16.4598288,22.40892262,32.86410548,49.34287941,82.20698489,2.940701261,1.118814634,2.372695079,3.949812915,3.587570664,9.18721634,103.7544579,105.7607619,95.15067447,73.44596844,7.909349928,42.10371004,47.48109369,30.9324576,34.88979344,73.03616764,85.18088615,51.86,2.795489836,2.648135256,2.78,3.723934945,8.022280628,1.050043842,1.238633597,1.56,1.029533577,-0.10451425,6.81029138,5.2,7.36174461,8.523163819,9.364505796,99.04244457,102.780678,103.2121678,105.1159158
5/1/2005,48.67,2.869287991,16.15573761,22.83195613,32.33391276,49.34913105,81.6830438,3.712412089,0.02538202,1.625767423,3.278522296,2.817093275,8.290927145,103.3226466,105.9348156,94.76973689,73.20010654,8.003773771,42.12399329,47.57539718,30.959402,34.91673784,73.08339529,85.5192946,48.67,2.765950673,2.661568197,2.84,3.787770081,8.239463683,0.914485159,1.058436437,1.3,0.819818665,-0.461669601,6.769863103,5.1,7.350213305,8.572712014,9.31194766,100.9904003,103.5482475,103.7500762,104.8061744
6/1/2005,54.31,2.541026998,16.58372293,23.28665968,33.54395794,49.85308505,83.39704299,0.51185975,0.750529361,2.283221045,4.552946626,3.336436735,8.0637752,103.8392652,106.3671905,95.32670131,73.89395953,7.801864513,41.5628247,46.92551917,30.8309054,34.78824124,72.3937301,84.80433607,54.31,2.736495862,2.70189548,2.97,3.841134871,8.297194276,0.770199312,0.891227121,1.03,0.643416396,-0.674412615,6.711669497,5,7.300031466,8.539606263,9.257371043,104.9201069,105.273368,105.2323995,105.4138126
7/1/2005,57.58,3.067160233,16.34367888,23.31696556,33.06708586,49.65230278,82.71938864,2.122227451,0.696973474,1.666404264,3.426438113,2.616378053,6.876807744,103.6794007,106.023859,95.12670702,73.5715043,7.627307596,41.36096148,46.6939493,31.3918337,35.3639672,72.75279518,85.04977738,57.58,2.685603429,2.78393559,3.22,3.910275434,8.2680273,0.862499872,0.912793161,0.96,0.676080077,-0.568326837,6.676931635,5,7.301159398,8.616499751,9.188221249,106.6023067,106.3702507,106.0833634,105.395122
8/1/2005,64.09,3.646934461,16.92549833,23.97383834,33.41526564,51.23982453,84.65509017,0.536178818,1.460536155,2.390296438,3.552132179,3.431040765,7.907105584,103.5150266,106.2390912,95.32041479,74.79725146,7.621959521,41.29962938,46.60616419,31.4332406,35.4053741,72.73286998,85.29694641,64.09,2.690096702,2.865391274,3.44,3.966860711,8.219869863,0.881724889,0.886806263,0.82,0.681810685,-0.393333719,6.575261786,4.9,7.220645504,8.580721029,9.129108372,104.2456643,105.1389488,104.9938506,104.8010429
9/1/2005,62.91,4.741833509,17.17605881,22.35998989,33.80183145,49.89020537,83.69203683,0.71541253,1.187595549,1.637637285,1.57052044,2.751263339,7.512713194,103.5081449,104.2883101,95.41358968,75.17774308,6.543034143,40.48677817,45.53444691,31.312869,35.2850025,71.79964717,84.08141602,62.91,2.680006798,2.863650436,3.42,3.961656037,8.143038955,0.732215533,0.796932782,0.78,0.612072181,-0.344367288,6.617826102,5,7.216160643,8.47719588,9.131697847,104.2730233,105.1208748,104.9641205,104.7305831
10/1/2005,58.64,4.350104822,16.5392291,22.37585034,33.28550798,48.7785736,82.06408157,2.669640334,0.765510297,1.81408703,1.878448173,2.852782184,7.25674123,103.8750854,105.5942435,95.7606017,75.47802362,7.093277778,41.02106126,46.07627366,31.1557043,35.1393874,72.17676556,84.40446384,58.64,2.719953593,3.004409488,3.71,4.107535391,8.246514023,0.86159057,0.872704928,0.75,0.654369747,-0.460276856,6.630655359,5,7.21094378,8.43407809,9.101562878,106.5377209,106.5667848,106.1728867,105.130674
11/1/2005,55.26,3.338549817,17.24763674,22.926867,33.52537814,50.74963729,84.27501542,0.948491724,2.816812823,3.085995809,2.72907432,4.022641072,8.020461568,105.1812136,106.67465,96.84586107,75.97183547,7.511927288,41.61034171,46.85841433,31.2646458,35.2483289,72.87498751,85.25064048,55.26,2.860875854,3.135290645,3.88,4.27981423,8.527598874,0.893329203,0.842974972,0.66,0.56889021,-0.814641445,6.580252196,5,7.158424295,8.37709492,9.043641363,108.6180755,107.8099695,107.171586,105.3112738
12/1/2005,56.97,3.338549817,17.0169448,23.69152281,33.6744564,52.16968717,85.84414357,-1.015464312,2.912129911,3.348320251,2.600013191,4.176473268,7.551745837,105.4852294,107.3102644,97.36470301,77.10202898,7.708283783,41.71587501,46.83287067,31.1947017,35.1783848,72.91057671,84.89509861,56.97,2.94949146,3.161993502,3.89,4.277296395,8.403431016,0.694950768,0.733876356,0.58,0.501479889,-0.660191839,6.500010914,4.9,7.098993151,8.361445128,8.940906549,107.8571418,107.3867599,106.8398171,105.2826715
1/1/2006,63.06,4.018789144,16.68187826,22.60659432,34.17663428,49.80000998,83.97664426,1.048018978,2.497498243,2.465587223,2.251772691,3.216128049,6.409521744,105.4315047,107.4370902,97.0252097,75.96533907,7.688396195,41.49382214,46.89756613,30.9850182,35.02342144,72.47884034,84.92379227,63.06,2.971209035,3.294947899,4.24,4.344154991,8.181256291,0.625804171,0.553602824,0.18,0.365492108,-0.56424692,6.433355275,4.7,7.026101844,8.275132531,8.900904848,105.7410389,106.0316446,105.5823715,104.3450983
2/1/2006,60.22,3.638253638,17.32698687,22.86660789,34.08747998,51.12917561,85.21665559,-0.13024027,2.773832049,2.39997653,1.606636027,3.90901398,10.03031649,105.5151799,107.4839998,97.91071727,79.0658582,7.58075908,41.45765063,46.89283417,31.2046202,35.24302344,72.66227083,85.1246296,60.22,3.023517656,3.414731238,4.43,4.472282362,8.271489364,0.700016022,0.558232435,0.14,0.370611812,-0.541245795,6.403154727,4.8,6.993053226,8.235933281,8.833764811,107.0900938,106.7990288,106.0196671,103.71236
3/1/2006,62.17,3.417918177,17.47452526,22.88833539,33.97196593,50.97099171,84.94295764,0.070732218,4.172197871,3.208125447,1.956428027,4.240062013,8.390109261,106.0562382,107.6852228,98.12959405,78.41084879,7.477453793,41.57218627,46.95047172,31.2279511,35.26635434,72.80013737,85.09781889,62.17,3.115342572,3.474936469,4.51,4.489879897,8.124021127,0.776973691,0.65742355,0.21,0.46898072,-0.444631608,6.352235709,4.7,6.962364217,8.247723034,8.792207938,106.638289,106.7220531,105.9170311,103.527444
4/1/2006,70.34,3.613835829,15.88541703,22.35970671,34.07189948,48.57515445,82.64705392,2.421605806,2.140033404,2.555288505,2.257259779,3.338368834,6.473073513,106.4056836,108.1480571,98.32715493,78.20017997,7.654561135,41.5412816,47.03450923,31.0740202,35.14130941,72.6153018,85.07285973,70.34,3.176154862,3.542495769,4.6,4.549503512,8.126996173,0.963154839,0.832237719,0.39,0.606462219,-0.47928752,6.286822052,4.7,6.909255634,8.220459476,8.678677861,104.6124808,105.8180057,105.1077304,103.0177447
5/1/2006,69.7,3.977272727,16.46787446,22.66252953,34.37573435,49.0229691,83.39870345,1.813929353,4.851278139,3.43375368,1.946685795,4.413255919,8.289317973,106.8704917,107.9970337,98.95216792,79.26789613,7.533856419,41.43871488,46.86624819,31.1361427,35.20343191,72.57485758,85.2612457,69.7,3.266914397,3.632439861,4.72,4.573905306,7.9209983,0.954875595,0.80849026,0.39,0.645625724,-0.137696681,6.167099475,4.6,6.841501906,8.261995031,8.54483032,100.1923597,103.2793247,103.166298,102.9866471
6/1/2006,68.74,4.181724316,16.95510256,23.0546837,34.66567259,49.96664169,84.63231427,0.267255691,4.022828439,3.23008858,1.90295261,4.224899538,8.112415652,107.1933655,108.3913078,99.35415867,79.88854467,7.539560597,41.01745651,46.39553642,31.2795377,35.34682691,72.29699421,85.04673663,68.74,3.354442861,3.733101275,4.79,4.679143907,7.967148876,0.894280167,0.771376738,0.32,0.620629755,-0.087893144,6.178565191,4.6,6.813977549,8.152134206,8.436114269,101.3003766,104.3770002,104.2423583,103.9956367
7/1/2006,73.72,4.104669061,16.6137462,23.14498281,34.10701434,49.85968172,83.96669606,2.000935956,3.353556778,3.124127067,2.201408012,4.245093604,8.636021292,106.9184769,108.3578767,99.16492478,79.92515508,7.647631092,41.5810588,47.09798565,31.3692827,35.45369875,72.9503415,86.03427718,73.72,3.445511805,4.079335051,4.95,4.940088444,7.936632527,0.824349695,0.571732389,0.14,0.457162264,-0.081957542,6.149754411,4.7,6.760021352,8.044994985,8.294337792,101.0804064,104.3407446,104.125193,103.6234155
8/1/2006,73.36,3.926568078,16.62208837,23.74404394,34.36758646,50.95477197,85.32235844,0.608056574,4.606641162,3.733321665,2.347693614,4.531373501,7.547777792,107.3795755,108.7332596,99.6397388,80.44278179,7.625169983,41.29634198,46.7612409,31.6375905,35.72200655,72.93393248,86.0055763,73.36,3.589704901,4.140700984,4.96,5.00984112,8.01324694,0.585769883,0.361057657,-0.08,0.270822049,-0.146732373,6.145604817,4.7,6.76440175,8.067053812,8.255637904,99.71115092,103.6381432,103.4871426,103.1858724
9/1/2006,61.8,2.012072435,17.24604883,22.92031564,34.93790067,50.299048,85.23694867,0.255816339,3.752293617,3.862401899,4.081742727,4.670918819,7.679088929,107.5060454,108.5450906,99.870281,80.95070883,7.62094426,41.34928985,46.72206895,31.28765352,35.37206957,72.63694337,85.50089834,61.8,3.693759299,4.134946574,4.81,5.030449856,8.085231774,0.368798163,0.254629328,-0.09,0.152572804,-0.313089726,6.058153945,4.5,6.685345184,8.005340271,8.214253322,100.3774913,104.0841635,103.8452796,103.27338
10/1/2006,57.88,1.406328478,17.27683298,22.98607074,34.71411935,50.19106808,84.90518743,0.838838216,3.876677161,3.53776412,2.748884616,4.27754644,7.033429619,107.5499409,108.4969074,99.85680591,80.78671729,7.807131779,42.01825054,47.34712042,30.9896181,35.07302315,73.00786864,85.72931597,57.88,3.845525115,4.246111244,4.92,5.139390555,8.150577542,0.253976554,0.213388231,-0.19,0.093617795,-0.445824597,5.943794344,4.4,6.531958201,7.76936673,8.060506616,101.1726933,104.6261927,104.2085231,103.0944092
11/1/2006,58.92,1.968702675,17.1433754,22.91800558,34.91194206,50.64981464,85.56175671,-0.225356554,2.988031294,2.687774846,1.620687494,4.051074371,9.105384379,108.0082478,108.4035127,100.7691589,82.88936311,7.796625422,42.1729021,47.49467057,30.57375654,34.65716159,72.74665864,85.39926682,58.92,3.929732547,4.281737489,4.94,5.206482007,8.307212293,0.094189349,0.049021989,-0.34,-0.091871983,-0.722529824,5.943583366,4.5,6.522248243,7.739367758,7.993887974,98.95091596,103.4261507,103.1477087,102.4514853
12/1/2006,62.38,2.523977789,16.28508619,22.9765554,34.79438958,50.59815408,85.39254366,-0.893789791,4.421548985,3.227425765,2.084128658,4.190891288,7.701817893,108.8896868,109.5467484,101.4451519,83.04028684,7.9343016,42.02447394,47.33596641,30.43518792,34.51859297,72.45966186,84.86446354,62.38,4.011277797,4.305131034,4.85,5.180239103,8.085421122,0.079117982,0.0345876,-0.29,-0.065123734,-0.50659753,5.847191827,4.4,6.432044962,7.661909412,7.837844963,96.35967985,102.2152525,102.0469169,101.6795851
1/1/2007,53.67,2.075765178,16.30471031,22.84077554,36.06236519,49.67726851,85.7396337,-0.951033182,3.751447586,2.682743329,1.463578952,4.376737973,10.64163227,108.2599613,109.0095168,101.2717489,84.0492911,7.730082477,41.8417502,47.20021965,30.5479999,34.87857685,72.3897501,85.02585858,53.67,4.108398287,4.408423398,4.98,5.253682774,8.016276142,0.209481107,0.122574952,-0.22,0.019578457,-0.428668406,5.855130087,4.6,6.425633711,7.590209436,7.742252148,97.74900229,103.3115202,102.845206,101.5968752
2/1/2007,57.48,2.420260782,16.7129765,23.56650936,35.54874965,51.15852817,86.70727782,-1.491368689,4.1806612,3.318340871,2.459035008,3.940477003,6.082908279,109.0165332,110.1270689,101.7688666,83.87536184,7.795387492,42.21131583,47.57243957,30.5545332,34.88511015,72.76584903,85.40312342,57.48,4.176853247,4.453338487,5.03,5.290634206,8.02824115,0.163790399,0.076063626,-0.31,-0.025852908,-0.467716782,5.796396991,4.5,6.399398235,7.629871827,7.630918062,97.360653,103.0771715,102.5544688,101.1405936
3/1/2007,62.16,2.798197296,16.60569218,22.84121608,35.65809582,50.12370586,85.78180168,-0.994572913,3.965395689,3.070460436,2.452764547,4.264510029,8.489882608,109.312653,110.3264878,102.3143404,85.0678378,7.88755123,42.02703255,47.37341599,30.3779903,34.70856725,72.40502285,84.95180941,62.16,4.236118741,4.457460176,4.94,5.341447786,8.216351686,0.009740793,-0.02808065,-0.38,-0.147362404,-0.661026427,5.746230934,4.4,6.322670811,7.49836162,7.519007261,96.42290347,102.3860025,101.9797618,100.9043704
4/1/2007,67.41,2.592924763,16.20146042,22.56489065,35.51178903,49.22342,84.73520903,0.654052338,2.758113477,2.505946067,2.754138322,3.955791802,9.122746501,109.0721527,111.1266042,102.2167725,85.33418415,7.880833491,42.11169762,47.55090122,30.6167558,34.95900892,72.72845342,85.5981947,67.41,4.329816468,4.479892474,4.87,5.335531694,8.082667323,0.122797442,0.078163033,-0.18,-0.045816661,-0.57202238,5.664196874,4.5,6.230825629,7.367431661,7.369140514,94.37186877,101.2823873,100.8836455,99.82883587
5/1/2007,67.48,2.709885743,16.25416721,22.90986685,35.99399246,49.27715672,85.27114919,-0.163047129,3.001600763,2.92807024,2.940086813,4.288063719,9.054494819,109.9997348,111.1722402,103.1952999,86.44520368,7.850363702,41.69251014,47.0370472,30.4251118,34.76736492,72.11762194,85.16532786,67.48,4.425921645,4.487976157,4.73,5.351032855,8.071939773,0.144452771,0.160042079,0.02,0.018750291,-0.57065974,5.609597281,4.4,6.173496687,7.303830369,7.320112998,94.4190066,101.2860689,100.6191192,98.8060397
6/1/2007,71.15,2.692765114,16.56961154,23.12977151,36.64814036,49.82799231,86.47613267,-1.468809608,2.769572912,2.557898178,2.572887211,3.99488579,8.969240637,109.9352626,111.1800938,103.3232438,87.05394048,7.618353175,41.27102302,46.61813912,30.3893942,34.73164732,71.66041722,85.11388973,71.15,4.512646225,4.490400718,4.61,5.350421587,8.037643789,0.338228895,0.424234398,0.49,0.250602283,-0.466307419,5.623785837,4.6,6.174757012,7.278322229,7.257024173,94.99236261,101.5465793,100.7506836,98.57965901
7/1/2007,77,2.317890586,16.70561842,23.1812807,36.80635101,50.19154269,86.9978937,-1.71935541,3.36283027,2.963981654,2.558499651,4.396595121,9.324316491,110.087521,111.1302126,103.524805,87.37762949,7.699759705,41.60692729,46.96157171,30.7408042,35.13454515,72.34773149,85.72128023,77,4.601849855,4.610213002,4.82,5.463262288,8.108811672,0.230994615,0.256853656,0.18,0.109963264,-0.491460691,5.65659058,4.7,6.17721681,7.219117015,7.261506182,92.78642695,100.2302787,99.57172617,97.77813223
8/1/2007,70.86,1.897448479,16.73378666,23.55063733,36.0711266,50.93582898,87.00695558,-2.040861206,3.425113286,3.109040019,2.400719943,4.41459641,8.902578125,110.7180495,111.3436406,104.0384311,87.60426329,7.848565707,41.15822813,46.43558787,30.7726008,35.16634175,71.93082893,85.10070728,70.86,4.907230135,4.499619468,4.2,5.4366472,8.310029204,-0.273287391,0.143119221,0.47,-0.020335864,-0.682353902,5.624923486,4.6,6.143564799,7.180556564,7.212147583,93.60693984,100.4530648,99.96611159,98.64146769
9/1/2007,76.88,2.83382643,17.00692415,22.82816059,36.85080751,50.01401926,86.86482677,-1.556608238,2.452470774,2.70645803,2.934335074,3.939711439,8.138378732,110.4156514,111.7301672,103.8048819,87.5387841,7.645514608,41.02677644,46.16955769,31.099515,35.49325595,72.12629144,85.4700852,76.88,5.105437953,4.525304649,3.89,5.518408526,8.51828872,-0.534132137,0.05405061,0.63,-0.131722567,-0.872118485,5.650866226,4.7,6.156214669,7.165655479,7.137530359,92.02133407,99.29600526,98.90049599,97.82369461
10/1/2007,82.47,3.610698366,17.47593542,22.91576321,36.56295369,50.69685683,87.25981052,-0.628656266,3.633292647,3.168223454,2.486650187,4.785663697,10.25055136,110.9573633,111.194846,104.6356168,89.06780123,7.794610465,41.62176026,47.03502212,31.5278382,35.94649059,73.14959846,86.61699297,82.47,5.006600938,4.479543349,3.9,5.477038202,8.445398796,-0.405444347,0.096940913,0.63,-0.076534942,-0.757984476,5.644946274,4.7,6.057596579,6.881121499,7.054081937,89.93920002,97.87484612,97.47251597,96.37766954
11/1/2007,92.6,4.373267327,17.34341755,22.86435918,36.84249108,50.92376787,87.76625895,-1.516859593,2.488715121,2.667022767,3.120756516,4.020729472,8.415731327,110.8888523,111.7865224,104.8208142,89.86510921,7.761624509,41.43112801,46.90464761,31.4547799,35.87343229,72.88590791,86.42723269,92.6,5.027066028,4.260239079,3.27,5.343349816,8.547547147,-0.578938586,0.095484342,0.88,-0.092472872,-0.826093434,5.619305424,4.7,6.002406206,6.766066264,7.030056594,87.42461625,96.25342266,96.07473402,95.57603565
12/1/2007,90.85,4.108813392,16.34131474,22.97202992,37.60108048,50.73692729,88.33800777,-2.305328634,1.22968755,1.651210791,2.036638568,3.364501241,8.956775905,110.6876851,111.7778197,104.8582753,90.47801925,7.629825414,41.27574514,46.66764709,31.8851855,36.30383789,73.16093064,86.38722752,90.85,5.192004498,4.25258267,3,5.335273072,8.465011481,-0.648832866,0.155282628,1.1,-0.008048523,-0.632320773,5.676856238,5,6.057075406,6.813997292,7.009674548,88.33298982,96.96755229,96.58516907,95.55403226
1/1/2008,91.97,4.294695655,16.5555242,22.56129763,38.33313472,49.22085109,87.55398581,-1.031859196,2.838181798,2.907534834,2.245677028,4.531354359,9.605718666,111.4076574,111.4575185,105.8607307,92.12282954,7.715694215,41.44403345,46.80193466,32.03547195,36.52441946,73.4795054,86.54790539,91.97,4.795925698,3.974748551,2.75,5.093203832,8.283490366,-0.433612707,0.186081592,0.99,0.042479392,-0.496902384,5.662189985,5,6.122725552,7.024817939,6.935684787,88.01839212,96.35930835,95.99182641,94.99910272
2/1/2008,95.01,4.142959271,16.8872469,22.30464994,38.32973125,49.91877684,88.24850809,-1.584904352,2.564842387,2.141457845,0.875239361,4.104098396,10.30493865,111.3510763,111.0909444,105.945561,92.51866642,7.76074951,41.43131506,46.86197905,32.09317525,36.58212276,73.52449031,86.71691835,95.01,4.728962524,3.736968926,2.12,4.957355312,8.34383201,-0.354579354,0.435528418,1.62,0.221196201,-0.564680138,5.612566217,4.9,6.128743185,7.138490146,6.866740184,87.84628363,96.09271775,95.65198785,94.47668269
3/1/2008,103.87,3.97490355,16.12031463,22.24942705,38.13983659,48.56371834,86.70355493,-0.181164582,0.694175211,1.114271121,0.446448326,2.787187266,7.961283502,110.5306923,110.8190385,105.1660327,91.84032954,7.894976527,41.50741269,46.9509888,31.86578365,36.35473116,73.37319634,86.64646114,103.87,4.962134606,3.521198476,1.26,4.784845228,8.268291222,-0.657958578,0.52076674,2.25,0.312153749,-0.447969368,5.65498828,5.1,6.115294122,7.014657399,6.825085788,83.83119305,93.57394873,93.54319783,93.39021679
4/1/2008,108.95,3.903760976,16.83135358,22.09755877,38.17242775,49.17266274,87.34509049,-0.914438473,3.62953243,1.764405513,-1.01940927,3.507002696,8.799917402,110.9966278,109.9937693,105.8015174,92.84352187,7.740090804,41.17922943,46.66223844,31.56709905,36.08062134,72.74632848,86.20197608,108.95,5.115100983,3.620859627,1.29,4.892417988,8.322067253,-0.609798121,0.610308783,2.39,0.367707316,-0.497694567,5.646759247,5,6.089541229,6.953809657,6.902773494,82.84358501,93.36349955,93.21137197,92.75931018
5/1/2008,123.12,4.088413823,16.00341049,22.09467806,38.66415393,48.01583151,86.67998545,0.140176931,-0.960909904,-0.449568838,-1.558843998,1.381748741,6.859798494,109.5052103,109.4392384,104.6211997,92.37517046,7.649703983,41.12861292,46.60657745,32.00948206,36.52300434,73.13809497,86.91752885,123.12,5.17382391,3.778725823,1.73,5.036171474,8.40837721,-0.518112929,0.649649184,2.15,0.421153387,-0.389851127,5.777406696,5.4,6.153702373,6.887410603,6.939055386,83.75675445,93.93182658,93.69661709,93.04138289
