,actual_brent_price,forecast_brent_price,CPI__USA_M_FGI,D_EU_LIQUIDS,D_NA_LIQUIDS,D_NONOECD_LIQUIDS,D_OECD_LIQUIDS,D_WOR_LIQUIDS,INVCHANGE_WOR_LIQUIDS,IP__EUN_M_FGI,IP__OECD_M_FGI,IP__USA_M_FGI,IP__WOR_M_FGI,IP__XOECD_M_FGI,IP_OECD_M_FGI,IP_USA_M_FGI,IP_WOR_M_FGI,IP_XOECD_M_FGI,P_NA_CRUDE,P_NONOPEC_CRUDE,P_NONOPEC_LIQUIDS,P_OPEC_CRUDE,P_OPEC_LIQUIDS,P_WOR_CRUDE,P_WOR_LIQUIDS,POILBNT_WOR_M_FGI,RMSHORT_EUN_M_FGI,RMSHORT_OECD_M_FGI,RMSHORT_USA_M_FGI,RMSHORT_WOR_M_FGI,RMSHORT_XOECD_M_FGI,RMSPREAD_EUN_M_FGI,RMSPREAD_OECD_M_FGI,RMSPREAD_USA_M_FGI,RMSPREAD_WOR_M_FGI,RMSPREAD_XOECD_M_FGI,RU_OECD_M_FGI,RU_USA_M_FGI,RU_WOR_M_FGI,RU_XOECD_M_FGI,RU_EUN_M_FGI,RX_EUN_M_FGI,RX_OECD_M_FGI,RX_WOR_M_FGI,RX_XOECD_M_FGI
39,25.02,25.35412215828896,2.1751254880000004,16.37569678,21.80284676,29.68614344,48.54865770000001,78.23480114,0.5965103609999998,0.0903232550000007,1.002360512000001,0.9597854650000002,1.958054982999999,6.9340647570000025,97.92627553,99.09025985,87.82887269,61.10201624,7.991799985,40.98345184000001,45.94235319,26.54273987,29.91821675,67.52619171,78.52027817,25.02,2.9076283810000003,2.016368387,1.13,3.300168624,9.49332412,1.458867855,1.8151027009999998,2.83,1.4248683890000002,-1.119689514,6.9947650160000014,6.0,8.1393718,10.46465781,9.444510315,118.4871262,113.8697006,113.01434950000001,109.51063290000002
40,25.81,23.439907733201984,1.8941504180000002,16.13825982,21.3985395,29.761375440000002,47.92720408,77.68857953,0.902524812,-1.5388642859999988,-0.15641552099999897,0.5413296809999989,0.8960790939999991,6.384464690999999,97.65356325999998,99.11000007999999,87.60682092,61.02608579,7.996548708,40.79425202,45.5702013,26.8849077,30.26038458,67.67915972,78.72600756,25.81,2.787466485,1.887097414,1.07,3.112760225,9.108187906,1.283973166,1.6186098069999997,2.5,1.260566759,-1.1126610559999999,7.0349478229999995,6.1,8.176781518,10.494663800000001,9.461969812000001,111.675468,110.41381399999999,109.9715804,108.194879
41,27.55,23.587002779245378,1.9487750559999992,16.27330066,21.84709185,30.0007046,47.99369646,77.99440106,0.020260836999999695,-0.5221509000000005,0.08801311499999868,-0.2578823149999987,1.3469333210000007,7.939915570000002,97.78477305000001,99.25508021,87.8459056,61.615844440000004,8.117944355,40.84387729,45.57718066,26.4470494,29.822526279999998,67.29092669,78.29319523,27.55,2.6268646540000002,1.7491377669999997,0.9199999999999999,2.966765379,8.854033824,1.280344007,1.58751671,2.41,1.2312065370000003,-1.097509399,7.1129250829999995,6.3,8.187638929,10.36771325,9.49647288,110.6716004,110.0761852,109.62181090000001,107.7939324
42,28.4,27.585354827642444,2.055555556,16.66909933,22.20219387,30.560695879999997,48.98984,79.55053588,-0.30620119200000007,0.7873289309999988,0.7028092139999991,0.39370962600000076,1.8552842820000008,7.865940415,98.54486528000001,99.67164167,88.60785929,62.42588401999999,8.046295827,41.31366726,46.23905692,26.77455963,30.19604143,68.08822689,79.39527017,28.4,2.565247935,1.6887002880000002,0.8999999999999999,2.907756801,8.7582366,1.6496128519999997,2.1024790909999997,3.08,1.6748566630000001,-1.094882261,7.085614711,6.2,8.116873658,10.20739071,9.499922977000002,113.4837818,111.2617678,110.5720569,107.7679997
43,29.83,29.496137012243274,2.2160664819999996,15.792464579999999,22.87396046,30.403569110000003,48.76730617,79.17087528,-0.0026699140000001564,-0.6539446159999998,-0.1353306630000001,0.17162428599999982,1.2506042080000013,8.509064887000001,97.95002857,99.48347264000002,88.21863902,62.658470290000004,8.040781671,41.01172196,45.93375151,27.12490635,30.546388149999995,68.1366283,79.41646343,29.829999999999995,2.577401949,1.70529071,0.9499999999999998,2.8758358939999997,8.501377952999999,1.8098593840000001,2.409779265,3.5,1.9700082810000001,-0.8822519710000001,7.054729797999999,6.1,8.085483114,10.17370322,9.455086808999999,115.7956202,112.2750378,111.51152079999999,108.4038925
44,27.1,29.556861398220065,2.378318584,17.23847501,22.23266196,30.499105530000005,49.71773567,80.2168412,-0.367214036,-0.6926832990000007,0.5469185700000005,0.6558419660000004,1.89810433,8.953786607,98.75787712,100.1086863,88.99560571,63.38176250000001,8.055630006,41.28930521,46.21107638,27.312656300000004,30.734138099999996,68.60196151,80.04972716,27.1,2.617094035,1.7205538809999998,0.94,2.910870262,8.632699277,1.822474595,2.297271767,3.33,1.847166179,-1.072053413,7.074868689,6.1,8.09358974,10.15629172,9.435685906,114.88081840000001,111.30724440000002,110.65014409999999,107.9801758
45,29.59,30.92083240270615,2.041942605,17.07519397,22.43839768,31.08293566,49.44466234,80.527598,0.48058100700000045,1.3961819510000004,1.7227050519999996,1.1173375760000006,3.027295495,9.808882165000002,99.75404149,100.23392,89.97062739,64.34417487,8.086333765,41.720652,46.77483769,28.047504220000004,31.503486149999997,69.76815621,81.24856609999999,29.59,2.6552381030000003,1.742175946,0.9199999999999999,2.822940654,8.030782636,1.909835355,2.35169678,3.37,1.971320115,-0.4990511089999999,7.029892727999998,6.0,7.9425376530000005,9.789536929,9.447710449,110.3125446,108.64759409999999,108.35750060000001,107.21240859999999
46,28.77,31.143290033340456,1.928374656,16.32363941,22.18210191,31.14568549,48.87464165,80.02032714,1.3720469999999998,0.40982072099999933,1.4343967850000003,1.4344484950000005,2.602958145999999,8.668587329000001,99.75913472999999,101.0598261,89.89134685,63.99752986,8.036761621,41.7864932,46.93881927,28.42845353,31.884435470000003,70.21494674,81.55887414,28.77,2.71900648,1.7842459990000001,0.93,2.8062199310000002,7.676587622,2.000607289,2.387449638,3.37,2.049134996,-0.12452180799999993,6.977770683999999,5.8,7.837464422,9.576531702999999,9.438061729,110.14201000000001,108.4831241,108.2563999,107.37534709999998
47,29.88,31.123708180189137,2.03520352,16.84342755,22.88821874,31.506224480000004,51.13134262,82.6375671,-1.4607816269999996,2.1856981040000014,2.500771364999999,1.8576500949999997,4.138940646999998,12.68114323,100.12686369999999,100.9877636,90.52566222000002,65.49492144,8.130125821,42.19585839,47.2569542,28.301339399999996,31.75732134,70.49719779,81.66297902,29.879999999999995,2.712055745,1.803125302,0.8999999999999999,2.763863303,7.352471007999999,1.911683131,2.31063304,3.37,2.030283765,0.22427419799999984,6.886903187000001,5.7,7.7844995820000005,9.599536299,9.452906215,105.19501580000001,106.24869040000002,106.3684145,106.9434737
48,31.18,33.11856660962105,2.0262869660000002,16.14233064,22.86902961,32.197048800000005,50.10958217,82.30663097,-0.03536156800000042,1.081799054,2.013268478,1.4754606089999993,2.886124395,7.315307329000001,100.3957552,101.18824380000001,90.53896856000001,64.70186577,8.058482806,41.94467921,47.14164817,28.89353015,32.57215731,70.83820936,82.33710812,31.18,2.689186037,1.747270586,0.88,2.7689743310000003,7.499809,1.8330204479999999,2.275484799,3.27,1.9882381530000004,0.1586890620000001,6.917617973999999,5.7,7.927665004,9.969377812000001,9.493362315,102.3019446,104.61382320000001,104.96552790000001,106.5238335
49,30.87,32.40029693484307,1.688453159,16.84940791,23.02602931,32.57864056,50.99370295,83.5723435,-1.6525606430000002,1.5142698460000008,2.4159099120000014,1.768591429,3.9677328359999993,11.91249105,100.83828009999999,101.8031628,91.63073993,67.94338172,8.120853205,41.78598526,47.0086489,28.707496549999995,32.38612371,70.49348181,82.04164493,30.87,2.6998351439999997,1.7695973839999999,0.93,2.789560215,7.47706828,1.794567499,2.189650785,3.15,1.9158132699999997,0.18641854800000007,6.906694015,5.6,7.880359171,9.84799676,9.454712165,101.7070125,104.4249538,104.852374,106.7323
50,33.8,33.49067640781403,1.740076128,17.16053035,22.59388529,32.51339002,50.37068173,82.88407174,-0.5597962710000001,2.084506721000001,2.370504297000001,1.5016758540000004,3.573812927,9.701484502000003,100.7961945,101.30541159999999,91.33718566,66.82910378,8.124806454,41.86502888,47.20219831,28.992935600000003,32.67156276,70.85796448,82.55011418,33.8,2.68826918,1.7703502169999998,0.94,2.7962076839999996,7.441522053,1.643948147,2.037690422,2.89,1.776085637,0.14772957400000003,6.928226476,5.8,7.861367029000001,9.746715815,9.452913483,104.6545518,105.9744271,106.1123399,106.78150759999998
51,33.36,35.655632035732275,2.2925764190000004,16.75153875,22.65832791,32.75710052,49.70833448,82.465435,-0.11080088600000002,2.307277448,3.4959586860000007,2.6762246879999987,4.584401269,10.088163369999998,101.34973769999999,101.74213780000001,91.85530065,67.26608746,8.016421266,41.96123069,47.11177679,28.912941200000006,32.59666888,70.87417189,82.41130078,33.36,2.7220272210000003,1.77357216,0.94,2.842922857,7.669567265,1.8178552319999999,2.3590862319999997,3.41,2.018404972,-0.0949230659999999,6.855761012,5.6,7.925698618999999,10.08713811,9.400518502999999,106.85921689999999,106.76608519999999,106.7245292,106.65510630000001
52,37.92,39.537850849628455,2.897758338,15.49804016,22.38233463,31.930164010000002,48.18776669,80.1179307,2.4211802030000005,3.5998390599999994,4.112671122999999,3.4930588569999994,5.2122800210000015,10.765401480000001,101.66973320000001,102.57197070000001,92.17313374,67.59578893,8.072310663,41.80090874,47.02449933,29.09320415,32.77693183,70.89411289,82.64959477,37.92,2.7630057519999998,1.851063906,1.02,2.962543017,7.977356787000001,1.9215396119999997,2.5156543609999997,3.7,2.100684603,-0.476692617,6.849787952999999,5.6,7.876638054,9.950839517,9.419449237,106.83532029999999,107.8748544,107.8937841,108.072864
53,35.19,39.35621675133706,3.167667941,16.55895525,22.97747263,33.06740152,49.45199994,82.51940146,1.1105458010000002,3.522033394999999,3.821184166999999,2.498773015000001,5.012152001999999,10.9778733,101.52130930000001,101.73523940000001,92.24887592,68.37995378,7.946137199,42.19992227,47.43668677,29.55308805,33.23681573,71.75301032,83.64144727,35.19,2.8338415649999997,1.972685496,1.27,3.027863791,7.768393722000002,1.907825633,2.4693153619999997,3.46,2.111889578,-0.09436278199999991,6.828219933,5.6,7.828921028,9.850221628,9.354481022,105.4002034,106.781865,107.04123090000002,108.2049436
54,38.37,40.383249893188484,2.9395753950000003,16.74232605,23.03346855,32.28646523,49.88990366,82.17636889,1.9253276909999997,2.334955306000001,3.485860290000001,2.849083847,4.619716059999999,10.271037650000002,101.9800016,102.5113703,92.7012908,68.83767007,7.976424774,42.27298845,47.57677675,29.9214896,33.63644068,72.19447805,84.21895465,38.37,2.854425485,2.015673137,1.33,3.046374192,7.59929875,1.7999005659999998,2.291905407,3.17,2.001368335,0.2288555800000002,6.8140915070000005,5.5,7.658074909999999,9.362865703999999,9.345223112000001,104.3061651,106.16265929999999,106.4701364,107.82986670000001
55,43.03,41.69750458717347,2.5474254739999997,16.08832357,23.21203878,31.75631977,49.60797565,81.36429542,2.1961535569999993,1.647136350999999,3.2143378460000016,3.127470340000001,4.465930097,10.625642940000002,101.0984734,102.5947887,92.15842177,69.31633561,7.815487488,41.56718733,46.66907966,30.1453535,33.86030458,71.71254083,83.67806188,43.03,2.880391785,2.086429739,1.48,3.1309867710000003,7.701054413,1.6320924789999998,2.045134866,2.8000000000000003,1.785186434,0.21536488100000006,6.7848069540000004,5.4,7.615683636000001,9.294099132000001,9.304734018,105.1408009,106.62644440000001,106.9140565,108.1937422
56,43.38,41.4550301027298,2.5391680169999997,17.25649814,22.85479122,32.18826006,50.4583009,82.64656096,1.4039071940000003,3.011487722,3.1212617890000005,2.564292848,4.340881584,10.322768060000001,101.840369,102.6757662,92.85879957,69.92451483,7.550212103,41.42362768,46.54997621,30.585615100000002,34.30056618,72.00924278,84.01663482,43.38,2.8920918579999997,2.161477894,1.65,3.1921391480000003,7.655779562,1.5655932299999997,1.866111844,2.48,1.623295277,0.17249740200000008,6.742075935999999,5.4,7.63409131,9.436198772000001,9.312886456000001,105.0597649,106.5239156,106.74613259999998,107.76347849999999
57,49.77,46.439791349172594,3.190914008,16.93041314,23.09059693,32.20253363,50.009710299999995,82.21224394,2.2142121489999997,1.4784124399999994,2.2758323519999983,3.4053970490000007,3.4832532519999995,9.367097375,102.0242762,103.64728299999999,93.10453219,70.37135639,7.623206217000001,41.78940912,47.11405652,30.491138199999998,34.21492164,72.28054732,84.38439157,49.77,2.8978242579999995,2.221179057,1.76,3.2313613930000002,7.58880952,1.4281925389999999,1.7213105469999996,2.34,1.5457355640000001,0.5009320590000002,6.762880152999999,5.5,7.567634367999999,9.193603049,9.27910055,103.0054949,105.2645572,105.64618570000002,107.29877450000001
58,43.05,44.39152507424355,3.621621622,17.17569561,23.17200071,33.32263266,50.93529823,84.25793089,0.24495667099999976,1.4438724310000004,2.2788492950000014,2.751768491000001,3.5703159920000003,9.896377903,102.03249509999999,103.8407585,93.10075198,70.33096727,7.937931037999999,42.16120723,47.55677476,30.290986699999998,34.01477014,72.45219393,84.65058756,43.05,2.9049490430000002,2.346071761,2.07,3.3512457589999998,7.662043572000001,1.301135472,1.589048931,2.12,1.41813205,0.4071960790000001,6.721941332999999,5.4,7.561966322,9.259601013,9.27047809,99.12506675,102.7034368,103.3852588,106.23874850000001
59,39.65,42.94437170863152,3.3423180589999992,17.230548499999998,23.6275378,33.42473202,52.13748881,85.56222084,-2.169006059,0.8991308730000002,1.9383538999999992,3.567881707999999,3.2428969149999993,9.456288275,102.06767669999999,104.59088759999999,93.46131612,71.68831001,7.911008585,41.75101461,47.05280381,30.17099875,33.89478219,71.92201336,83.78821478,39.65,2.9062247789999995,2.395495408,2.19,3.4239158960000005,7.766978022999999,1.1018643540000002,1.45355155,2.0400000000000005,1.2694107540000001,0.19766269099999983,6.709301704,5.4,7.535515159,9.205780031,9.206937324,95.86164307,101.08940129999999,101.87861869999999,105.1598256
60,44.28,46.56445571422577,2.844873859,16.28951259,23.26657069,33.06150562,50.58445363,83.64595926,0.3948123850000004,1.4019030090000002,2.4889444690000007,3.837287112000001,3.824891071999999,10.33624123,102.89454980000001,105.07112720000002,94.00198548,71.3896067,7.820504717,41.53847351,46.99836388,30.3459936,34.30886154,71.88446711,84.13173938,44.28,2.879300282,2.437898636,2.33,3.495593054,7.879544046,1.0858649169999999,1.402324525,1.8900000000000001,1.2056010510000001,0.08081126099999998,6.823188943999999,5.3,7.56252178,9.118539706,9.311441442000001,97.96988631,101.9558694,102.55741640000001,105.10166709999999
61,45.56,47.37425293922425,3.053026245,17.36182523,23.26814759,33.17280064,51.76958539,84.94238602,-0.7548715779999999,0.48085330099999907,2.185590061000001,3.910749061,2.833783504999999,5.7619544849999995,103.0421915,105.784429,94.22735673,71.85824845,7.855161194,41.68560491,47.20127259,30.3456053,34.30847324,72.03121021,84.29162159,45.56,2.870279173,2.5391835830000002,2.54,3.6013562830000003,7.9500642610000005,1.0200908089999998,1.301533497,1.6300000000000001,1.070835561,-0.213034312,6.850170398999999,5.4,7.552488138999999,9.031046399,9.368958913999998,98.52545233,102.23074040000002,102.7088308,104.7770291
62,53.08,51.70028501272202,3.206841261,16.99306349,23.19851641,32.67523521,50.78246168,83.45769689,1.0603389840000006,-0.46791465400000065,1.947878509,4.257871346999999,3.0665444220000007,8.248245004999998,102.75958189999999,105.61886570000001,94.13808104000002,72.34133199,7.861266683999999,41.84955588,47.34532248,30.648493300000002,34.61136124,72.49804918,84.71684232,53.08,2.812594484,2.6291217419999993,2.74,3.670032655,7.912943851000001,1.221523507,1.414430637,1.7600000000000002,1.193361776,-0.0324889990000001,6.800435080000001,5.2,7.503700777000001,8.984623289,9.370861792000001,97.2112637,101.61492690000001,102.25723599999999,104.95384550000001
63,51.86,53.79205817699433,3.361792956,16.4598288,22.40892262,32.86410548,49.34287941,82.20698489,2.940701261,1.1188146340000016,2.372695079000001,3.949812914999999,3.5875706639999994,9.18721634,103.7544579,105.76076189999999,95.15067447,73.44596844,7.909349927999999,42.10371004,47.48109369,30.9324576,34.88979344,73.03616764,85.18088615,51.86,2.7954898360000002,2.6481352559999998,2.78,3.723934945,8.022280627999999,1.0500438419999998,1.238633597,1.56,1.029533577,-0.10451424999999993,6.810291379999999,5.2,7.36174461,8.523163819,9.364505795999998,99.04244457,102.78067800000001,103.21216779999999,105.11591580000001
64,48.67,50.35662768602372,2.869287991,16.15573761,22.83195613,32.33391276,49.34913105,81.6830438,3.712412089,0.025382019999999724,1.6257674230000003,3.2785222959999993,2.817093275000001,8.290927145,103.3226466,105.93481559999998,94.76973689,73.20010654,8.003773771,42.12399329,47.57539718,30.959402,34.91673784,73.08339529,85.5192946,48.67,2.7659506730000003,2.661568197,2.84,3.787770081,8.239463683,0.914485159,1.0584364370000001,1.3,0.819818665,-0.46166960100000015,6.769863102999999,5.1,7.350213305,8.572712014,9.31194766,100.9904003,103.5482475,103.7500762,104.8061744
65,54.31,52.757940495014196,2.541026998,16.58372293,23.28665968,33.54395794,49.85308505,83.39704299,0.51185975,0.7505293609999987,2.283221045,4.552946626000001,3.336436735000001,8.0637752,103.8392652,106.3671905,95.32670131,73.89395953,7.801864513,41.5628247,46.92551917,30.8309054,34.78824124,72.3937301,84.80433607,54.31,2.736495862,2.70189548,2.97,3.841134871,8.297194276,0.7701993120000001,0.8912271209999999,1.03,0.643416396,-0.674412615,6.711669497000001,5.0,7.300031465999999,8.539606263,9.257371043,104.92010690000001,105.27336799999999,105.23239950000001,105.4138126
66,57.58,55.99647774696351,3.067160233,16.34367888,23.31696556,33.06708586,49.65230278,82.71938864,2.1222274509999997,0.6969734740000001,1.6664042639999987,3.4264381130000006,2.6163780529999987,6.8768077440000015,103.67940070000002,106.023859,95.12670702,73.5715043,7.6273075960000005,41.36096148,46.69394929999999,31.3918337,35.363967200000005,72.75279518,85.04977738,57.58,2.685603429,2.78393559,3.2199999999999998,3.9102754340000003,8.2680273,0.862499872,0.912793161,0.96,0.6760800770000001,-0.568326837,6.676931634999999,5.0,7.301159397999999,8.616499751000001,9.188221249000001,106.6023067,106.3702507,106.08336340000001,105.395122
67,64.09,59.63980102300645,3.6469344610000003,16.92549833,23.97383834,33.41526564,51.23982453,84.65509017,0.5361788180000002,1.4605361549999996,2.390296438,3.552132178999999,3.4310407650000005,7.907105583999998,103.5150266,106.23909120000002,95.32041479,74.79725146,7.621959521,41.29962938,46.60616419,31.4332406,35.4053741,72.73286998,85.29694641,64.09,2.690096702,2.865391274,3.44,3.966860711,8.219869863,0.881724889,0.8868062629999999,0.82,0.681810685,-0.3933337190000001,6.5752617859999996,4.9,7.220645504,8.580721029,9.129108372000001,104.24566429999999,105.1389488,104.9938506,104.8010429
68,62.91,64.31774692296983,4.741833509000001,17.17605881,22.35998989,33.80183145,49.89020537,83.69203683,0.7154125300000003,1.1875955489999994,1.6376372849999998,1.5705204399999992,2.7512633389999994,7.512713194000002,103.50814490000002,104.28831009999999,95.41358968,75.17774308,6.543034143,40.48677817000001,45.53444691,31.312869,35.285002500000004,71.79964717,84.08141602,62.91,2.680006798,2.8636504360000004,3.4199999999999995,3.961656037,8.143038955,0.7322155329999999,0.7969327820000001,0.7800000000000001,0.612072181,-0.3443672879999999,6.617826102,5.0,7.216160642999999,8.47719588,9.131697847,104.2730233,105.1208748,104.9641205,104.73058309999999
69,58.64,60.96653255939484,4.3501048220000005,16.5392291,22.37585034,33.28550798,48.7785736,82.06408157,2.669640334,0.7655102969999993,1.8140870300000014,1.8784481729999989,2.852782184,7.256741230000001,103.87508539999999,105.5942435,95.7606017,75.47802362,7.093277777999999,41.02106126000001,46.07627366,31.1557043,35.139387400000004,72.17676556,84.40446384,58.64,2.719953593,3.0044094880000003,3.71,4.107535391,8.246514023,0.8615905700000001,0.872704928,0.7500000000000001,0.654369747,-0.46027685599999996,6.6306553589999995,5.0,7.21094378,8.43407809,9.101562878,106.5377209,106.5667848,106.17288669999999,105.130674
70,55.26,54.820447497367866,3.3385498170000005,17.24763674,22.926867,33.52537814,50.74963729,84.27501542,0.9484917240000004,2.8168128229999994,3.085995808999999,2.729074319999999,4.022641072000001,8.020461568000002,105.18121359999999,106.67465,96.84586107,75.97183547,7.511927288,41.61034171,46.85841433,31.264645799999997,35.2483289,72.87498751,85.25064048,55.26,2.8608758539999997,3.135290645,3.8799999999999994,4.27981423,8.527598874,0.893329203,0.842974972,0.6599999999999999,0.5688902100000001,-0.8146414450000001,6.580252195999999,5.0,7.158424295,8.37709492,9.043641362999999,108.61807549999999,107.80996950000001,107.171586,105.3112738
71,56.97,54.786657328605656,3.3385498170000005,17.0169448,23.69152281,33.674456400000004,52.16968717,85.84414357,-1.0154643119999998,2.9121299110000014,3.348320251000002,2.6000131910000013,4.176473268,7.551745837000001,105.4852294,107.31026440000001,97.36470301000001,77.10202898,7.708283783,41.71587501,46.83287067,31.1947017,35.178384799999996,72.91057671,84.89509861,56.97,2.94949146,3.161993502,3.8900000000000006,4.277296395,8.403431016,0.6949507680000001,0.733876356,0.5799999999999998,0.501479889,-0.660191839,6.500010914,4.9,7.098993151,8.361445128,8.940906549,107.85714180000001,107.38675990000002,106.83981709999999,105.2826715
72,63.06,63.019131782054906,4.018789144,16.68187826,22.60659432,34.17663428,49.80000998,83.97664426,1.0480189780000002,2.4974982430000012,2.4655872230000004,2.251772691,3.2161280489999995,6.409521744,105.43150469999999,107.4370902,97.0252097,75.96533907,7.688396195,41.49382214,46.89756613,30.985018199999995,35.02342144,72.47884034,84.92379227,63.06,2.971209035,3.294947899,4.24,4.344154991,8.181256291,0.6258041710000001,0.5536028239999999,0.1799999999999999,0.365492108,-0.5642469200000001,6.433355275,4.7,7.026101843999999,8.275132531,8.900904848,105.74103889999999,106.03164459999999,105.58237150000001,104.3450983
73,60.22,59.02673668384553,3.638253638,17.32698687,22.86660789,34.08747998,51.12917561,85.21665559,-0.1302402699999996,2.7738320490000006,2.399976529999999,1.6066360270000002,3.909013980000001,10.030316489999999,105.5151799,107.48399979999999,97.91071727,79.06585820000001,7.58075908,41.45765063,46.89283417,31.204620199999997,35.24302344,72.66227083,85.12462959999999,60.21999999999999,3.023517656,3.4147312380000003,4.43,4.472282362,8.271489363999999,0.7000160220000001,0.558232435,0.13999999999999999,0.37061181200000004,-0.541245795,6.403154727,4.8,6.993053226000001,8.235933281,8.833764811,107.0900938,106.79902879999999,106.01966709999999,103.71236
74,62.17,59.80658539295197,3.4179181770000002,17.47452526,22.88833539,33.97196593,50.97099171,84.94295764,0.07073221799999997,4.172197870999999,3.208125446999999,1.9564280270000005,4.240062013,8.390109261000001,106.0562382,107.68522279999999,98.12959405,78.41084879,7.477453793,41.57218627,46.95047172,31.2279511,35.26635434,72.80013737,85.09781889,62.17,3.115342572,3.4749364689999998,4.51,4.489879897,8.124021127,0.7769736909999998,0.65742355,0.20999999999999996,0.46898072,-0.444631608,6.3522357089999995,4.7,6.962364217,8.247723034,8.792207937999999,106.63828899999999,106.7220531,105.9170311,103.52744399999999
75,70.34,69.22847446918489,3.613835829,15.88541703,22.35970671,34.07189948,48.57515445,82.64705392,2.4216058059999996,2.140033403999999,2.5552885049999987,2.2572597789999995,3.338368834,6.473073513,106.40568359999999,108.14805710000002,98.32715493,78.20017997,7.654561135,41.5412816,47.03450923,31.0740202,35.14130941,72.6153018,85.07285973,70.34,3.1761548619999993,3.5424957689999994,4.6,4.549503512,8.126996173,0.9631548390000001,0.832237719,0.39,0.6064622190000001,-0.4792875200000001,6.286822052000001,4.7,6.909255634,8.220459476,8.678677861,104.6124808,105.8180057,105.1077304,103.01774470000001
76,69.7,69.8217744255066,3.977272727000001,16.46787446,22.66252953,34.37573435,49.0229691,83.39870345,1.8139293529999998,4.851278139,3.43375368,1.9466857949999996,4.413255918999999,8.289317973000001,106.87049170000002,107.9970337,98.95216792,79.26789613,7.533856419,41.43871488,46.86624819,31.136142699999997,35.20343191,72.57485758,85.2612457,69.7,3.2669143969999994,3.6324398610000004,4.72,4.573905306,7.920998299999999,0.954875595,0.8084902599999999,0.39,0.645625724,-0.13769668099999996,6.167099475,4.6,6.841501906,8.261995031,8.54483032,100.19235970000001,103.2793247,103.166298,102.98664709999998
77,68.74,69.11231394052507,4.181724316,16.95510256,23.0546837,34.66567259,49.96664169,84.63231427,0.26725569099999996,4.022828438999999,3.2300885799999994,1.9029526099999994,4.224899537999999,8.112415652000001,107.1933655,108.39130779999998,99.35415867,79.88854467,7.539560597,41.01745651,46.39553642,31.279537699999995,35.34682691,72.29699421,85.04673663,68.74,3.3544428610000003,3.733101275,4.79,4.679143907,7.967148876,0.894280167,0.7713767379999998,0.32,0.620629755,-0.0878931440000001,6.178565191000001,4.6,6.813977549,8.152134206,8.436114268999999,101.30037659999999,104.3770002,104.24235829999999,103.9956367
78,73.72,70.39005587339402,4.104669061,16.6137462,23.14498281,34.10701434,49.85968172,83.96669606,2.000935956,3.3535567780000006,3.124127067000001,2.201408012,4.245093603999999,8.636021292000002,106.9184769,108.35787669999999,99.16492478,79.92515508,7.647631092,41.5810588,47.09798565,31.369282700000003,35.45369875,72.95034150000001,86.03427718,73.72,3.445511805,4.079335051,4.95,4.940088444,7.936632527,0.8243496950000001,0.571732389,0.13999999999999999,0.45716226400000004,-0.08195754200000005,6.149754411,4.7,6.760021352,8.044994985,8.294337792,101.0804064,104.3407446,104.12519300000001,103.62341550000001
79,73.36,70.09573272228242,3.9265680780000003,16.62208837,23.74404394,34.36758646,50.95477197,85.32235844,0.6080565739999997,4.606641162000001,3.733321665,2.3476936140000007,4.531373500999998,7.547777791999999,107.37957549999999,108.7332596,99.63973879999999,80.44278179,7.625169982999999,41.29634198,46.7612409,31.6375905,35.72200655,72.93393248,86.00557629999999,73.36,3.5897049010000006,4.1407009839999995,4.96,5.00984112,8.01324694,0.5857698830000001,0.36105765700000003,-0.08,0.270822049,-0.14673237300000005,6.145604817,4.7,6.76440175,8.067053812000001,8.255637904,99.71115092,103.6381432,103.4871426,103.18587240000001
80,61.8,59.11670846700669,2.012072435,17.24604883,22.92031564,34.93790067,50.299048,85.23694867,0.2558163389999997,3.752293617,3.8624018990000004,4.081742727,4.670918818999999,7.679088929,107.50604540000002,108.54509059999998,99.870281,80.95070883,7.62094426,41.34928985,46.72206895,31.287653519999996,35.37206957,72.63694337,85.50089834,61.8,3.693759299,4.134946574,4.81,5.030449856000001,8.085231774,0.36879816300000007,0.254629328,-0.09000000000000002,0.15257280400000003,-0.31308972600000007,6.058153945,4.5,6.685345184,8.005340271,8.214253322000001,100.37749129999999,104.0841635,103.8452796,103.27338
81,57.88,54.09018886327744,1.406328478,17.27683298,22.98607074,34.71411935,50.19106808,84.90518743,0.8388382160000003,3.876677161,3.5377641200000003,2.7488846160000007,4.277546439999999,7.0334296190000005,107.5499409,108.4969074,99.85680591,80.78671729,7.807131779,42.01825054,47.34712042,30.9896181,35.07302315,73.00786864,85.72931597,57.88,3.845525115,4.246111244,4.92,5.139390555,8.150577542,0.25397655399999997,0.213388231,-0.19,0.09361779499999998,-0.4458245970000002,5.943794344,4.4,6.531958201,7.76936673,8.060506616,101.17269329999999,104.6261927,104.2085231,103.0944092
82,58.92,56.39484282016755,1.968702675,17.1433754,22.91800558,34.91194206,50.64981464,85.56175671,-0.22535655399999985,2.988031293999999,2.687774845999999,1.6206874939999993,4.051074371,9.105384379,108.00824779999999,108.40351270000001,100.7691589,82.88936311,7.796625422000001,42.1729021,47.49467057,30.57375654,34.65716159,72.74665864,85.39926682,58.919999999999995,3.929732547,4.281737489,4.94,5.206482007,8.307212293,0.09418934899999996,0.049021989000000016,-0.34,-0.091871983,-0.7225298240000001,5.943583366000001,4.5,6.522248243,7.739367757999999,7.993887974,98.95091596,103.4261507,103.14770870000001,102.4514853
